split,texts,labels,binary_negative
train,Khuyên thằng em trai mua Note 5 giờ nó nói chả ra gì . Android chả được mượt siêu phẩm gì vẫn giật lag . Cái bút thì ít dùng . Thời gian đầu về thì lỏng lắc nhẹ là rơi . Nó rút điện thoại ra nghe mạnh tay 1 cái thế là rơi ra đường ô tô cán qua . Đi bảo hành SS bảo bị lỗi cái lẫy gì đó . Giờ thì nó không rút được ra . Ra bảo hành thì bảo không còn nguyên vẹn nên không bảo hành . Cái chỗ cắm bút vào thì được tháng đã xước tòe loe . Khuyên các bạn đừng mua siêu phẩm của Samsung . Phần mềm thì quá chậm cập nhật . Phần mềm rác thì nhiều vô kể . Thật sự quá thất vọng .,NEG,1
train,Từ biệt thương hiệu samsung . Mua 1 lần duy nhất và cả đời không mua nữa .,NEG,1
train,"Nói thật là không thích cái màn hình cong tí nào ,",NEG,1
train,"Mình cũng vậy từ trước giờ trung thành với iphone , đang dùng iphone 6 ngon lành , thấy quảng cáo con s 6 + ngon quá thế là bán con 6 lên s 6 dùng thấy rất ưng ý về khoảng camera và thiết kế ; màn hình đẹp , lướt web ok nhưng trải nghiệm thua xa con ip 6 , về pin thì quá tệ 3000ma nhưng quá nhanh tụt dùng nhiều một ngày sạc hai lần , chơi game thì lag kinh khủng , bàn phím thì quá chán , nói chung dùng samsung chỉ được cam ngon thiết kế đẹp còn lại thua xa iphone",NEG,1
train,"nói thật APPLE xài chán , đang xài ip 6 plus mà thấy lúc nào cũng phải cập nhật bản vá lỗi APPLE , 9.1 rồi , 9.1 . 9.3.1 rồi giờ 9.9.2 treo máy .",NEG,1
train,"Giống Sámung quá , không có gì mới , ko lên đời nữa cứ splus dùng thôi",NEG,1
train,Xấu hơn S6 active . nhưng nếu về VN mình chọn S7 active vì hình như em nó hỗ trợ thẻ nhớ . trước lăn tăn S6 active nhưng không có thẻ nhớ nên thôi : ) ),NEG,1
train,"Nhìn có vân ngang trước máy xấu quá . Tôi vẫn thích S6 Active hơn , đang đợi xách tay dòng ngâm nước chuẩn về là hốt",NEG,1
train,"Ba nút điều hướng nhìn quê quê , không còn hầm hố nữa ! S6 Active vẫn đẹp nhất !",NEG,1
train,Họa tiết vân ngang ở mặt trước máy làm máy trông xấu kinh .,NEG,1
train,"mình thật sự không dám nhìn vào cái hình S7 active này , cảm giác bựa bựa thế nào ấy , mặc dù mình là fan cuồng của SS .",NEG,1
train,Nhìn như đồ chơi con nít,NEG,1
train,Chiêu quảng cáo thôi mà,NEG,1
train,Dưới thời của Steve Jobs chuyện này không bao giờ xảy ra,NEG,1
train,nên sa thải hết khâu thiết kế đi là vừa ... . ip ngày càng xấu,NEG,1
train,"Kekeke ... mình thì không nghĩ thế đâu . . nhìn con 5s màu vàng thể hiện sự sang trọng , màu vàng hồng thì nữ tính ... . màu tím ... chả hiểu để làm cái gì nữa ... ra để dễ phân biệt với 6 hay 6s chắc ... apple thiết kế ngày một đi xuống ... được cái mới là mỗi sản phẩm thêm 1 màu cho dễ nhận biết . . và tạo công ăn việc làm cho các thím độ màu ở việt nam ... .",NEG,1
train,có 4 cái lỗ loa để phục vụ cho 1 loa thì có,NEG,1
train,tím nhìn giống đồ chơi quá,NEG,1
train,"Thiết kế ý tưởng tương tự nhưng xấu hơn cả iphone 2 . Ghét nhất Samsung là cái camera lồi , iphone 6 lồi lên là cạch mặt luôn . Giờ iphone 7 thiết kế đã xấu mà còn lồi nữa thì hết ý kiến .",NEG,1
train,"Icon nhìn không tinh tế , hơi thô . Quan trọng nhất cái màn hình chính lúc nào cũng đập vào mắt mà màu sắc icon nhợt nhạt như máy china .",NEG,1
train,Rồi chất lượng ảnh có đi xuống ? LG thật sự không phải là anh tài trong lĩnh vực máy ảnh . Các đời điện thoại LG mặt dù lúc mới ra mắt được PR chức năng chụp ảnh nhưng khi sử dụng thực tế mới thấy tệ . Cảm biến LG chưa phải là đối thủ xứng tầm của Sony,NEG,1
train,Lại theo bác LG rồi ... thay đổi vài cái lằng nhằng hình thức vẫn vậy chỉ khè được ifan thôi . số còn lại họ đi trước vài năm rồi ...,NEG,1
train,nếu đúng camera kép mà lồi thế kia thì ghớm chết,NEG,1
train,Trước đọc tin xem ip phát triển sao . H xem để biết ip xuống như nào : v,NEG,1
train,Tôi cũng giống bạn . Đang hóng cái kết của iphone sẽ xuống dốc như nào .,NEG,1
train,Thế mà vẫn giữ bản 16GB được bác ạ ... Kì cục,NEG,1
train,Apple đang thử tài kiên nhẫn của khách hàng đây mà . Chắc bản 16G để thể hiện với các hãng khác là hệ điều hành gọn nhẹ 16G vẫn chạy tốt . Còn bỏ 128G vì muốn thu nhiều tiền hơn từ bản 256 và ép người dùng chỉ được dùng 64 thôi để còn phải sử dụng ... ... ... . iClound . Chắc sắp thu tiền phí sử dụng i Clound rồi ấy chứ ( hủy luôn dung lượng free thu phí từ khi sử dụng ) ối cuồng sẽ bảo như thế là nâng giá trị của i P lên một tầm cao mới ... . . nhờ !,NEG,1
train,Apple đang vùng vẫy để tìm mọi cách hút máu khách hàng,NEG,1
train,Nói ko với ap lập tức táo dở sẽ trở về thực tế thôi,NEG,1
train,2016 - Iphone - who cares ? : ) ),NEG,1
train,Thật buồn cho các tín đồ của IP ? ? ? ? ? ?,NEG,1
train,"quả này lại bị iphone móc túi nữa rồi , 16 G giờ chỉ để nghe với gọi",NEG,1
train,Khi i Phone mà chỉ cải tiến cấu hình thì cũng như smart phone Trung Quốc,NEG,1
train,Bỏ luôn 64GB cho nó dễ .,NEG,1
train,"Thật ko thể hiểu nổi , thời đại này i Phone còn xài bộ nhớ trong 16GB , ko cho xài thẻ nhớ nốt , ép khách hàng một cách thô thiển . Rồi sẽ có ngày Apple phải nhận quả đắng là khách hàng quay lưng cho xem .",NEG,1
train,"Đưa sang VN chắc ế . Người Việt đã mua smart phone là phải đắt tiền để chưng diện . Người không có nhều tiền thì mua loại "" cục gạch "" , chỉ để nghe , gọi và nhắn tin thôi .",NEG,1
train,Điện thoại giá này chắc bảo hành chỉ 24h mà thôi ?,NEG,1
train,TÉ RA CHỈ BÁN TRONG NƯỚC . MÀ GIÁ 1 TRIỆU ĐÔNG THÌ CHƯNG NÀO VỀ VN HỞ BÁC ?,NEG,1
train,Khó khả quan,NEG,1
train,"BB có hệ đièu hành hìan hảo nhueng khổ nỗi apps quá tệ và cái nào cũng bị tính phí , thậm chí instagram , facebook ... đã thế thanh toán xong vẫn ko hoạt động được . Tôi mua apps 2 lần , làn nào cũng vậy - nản 1 . Tải apps qua snap thì ko dùng được toàn bộ tính năng của apps , như viber thì ko nghe gọi được , uber thì cứ quay thôi là ... BB passport . Nếu bạn nào có ý định dùng qwerty thì cân nhắc nhez . Apps bây giờ chỉ hỗ trợ fulltouch . Mình thích BB lắm nhưng với sản phẩm như hiện giờ thì chẳng hiểu BB sẽ đi đâu . Mỗi BB10 thôi đã ko đỡ được , giờ còn chạy dkng song cả 2 . Nửa vời thế nào ấy ! Passport mà có viết giống của SS Note và cải thiện phần apps nữa là ko cái dth nào đáng mơ ước như Passport ...",NEG,1
train,"Tôi thì không thi ́ ch BB , vì nhỏ thư ký không khoái dùng BB , mà điện thoại thì tôi toàn đưa nhỏ thư ký nghe giùm .",NEG,1
train,thất bại thôi ! chuyển qua kinh doanh món khác cho lành !,NEG,1
train,6GB cũng chỉ bằng i Phone 2GB mà thôi . Nhưng theo thời gian e Ram 6GB cũng chậm dần đều ! : ) ),NEG,1
train,bác lên thử ios 9.3.1 xem nó phà phà dc ko ? bấm vào cài đặt mà mãi một lúc nó mới vào dc .,NEG,1
train,"IPhone 4s với cái hệ điều hành xử lý như con rùa . Không nâng cấp theo yêu cầu thì ứng dụng tương lai khỏi sử dụng , ngoại trừ nghe gọi .",NEG,1
train,"Sam hay Apple cũng đều hết trò , mỗi năm ra mẫu mới cũng chỉ là nâng cấu hình .",NEG,1
train,"Sam sung phải ram 10gb mới mượt được , còn i Phone chỉ cần 3Gb ram là đua tốt rồi . Đó là kha ́ c biệt giữa i Phone và Samsung .",NEG,1
train,Samsung toàn dùng sức và cơ bắp còn trí tuệ thì hơi bị kém . Ram có 6Gb cũng thua IPhone 2Gb thôi .,NEG,1
train,Không có công nghệ đột biến nào bán với giá ảo tưởng . Ế !,NEG,1
train,Bạn nói chuẩn . Không có gì đặc biệt mà giá ngất ngưởng .,NEG,1
train,Giá chát rồi HTC ! như vậy HTC viết tắt = Hết Thuốc Chữa ! ! ^ ^ . .,NEG,1
train,Thiết kế thì dày cộm mà pin có 3000mAh .,NEG,1
train,Đây có lẽ là cú ngáp cuối cùng của HTC chăng . Sao mà đắt quá vậy .,NEG,1
train,"HTC mình không thích , nhìn chẳng sang trong cứ như hàng bình dân của tàu , bằng từng này tiền tôi sẽ mua IPhone 6s , S7 , G5 , sony Z5 ... .",NEG,1
train,Giá này mua s 7 ngon hơn,NEG,1
train,"ôi cái giá , quá nhiều lựa chọn cho tầm tiền này",NEG,1
train,Ế chắc,NEG,1
train,Thôi em lấy Bphone còn chất hơn nhiều,NEG,1
train,kiểu này không đấu lại galaxy s 7 rồi,NEG,1
train,12tr hợp lí hơn,NEG,1
train,"17 củ , có nhầm không HTC",NEG,1
train,"Mình ngán smartphone đến tận cổ rồi , nó làm mình trở thành ' stupidman ' !",NEG,1
train,Sao động đến từ iphone mình đã không có thiện cảm rồi nhỉ.,NEG,1
train,Cam vẫn lồi thì tớ quyết không mua . Dùng tạm con A5-06 chờ thời !,NEG,1
train,Thất vọng !,NEG,1
train,"Cam lồi vì bắt chước Sam , thế mà fan IP luôn nói IP đi trước",NEG,1
train,"Bình cũ , rượu cũ , chỉ có nút chai là mới ... ip chẳn thì mới hoàn toàn mới . Còn ip lẻ thì na ná cái cũ ...",NEG,1
train,không có gì đặc sắc và vượt trội so với thế hệ cũ . không giống như sự đột phá của S7 so với S6 của SS . Một fan BB cho hay ( nói vậy để mọi ng thấy mình không thiên vị hãng nào giữa Ap và SS ),NEG,1
train,thực sự là chán quá . về hiệu năng thì vô đối mà về kiểu dáng sao mãi không chịu lớn vậy : ( (,NEG,1
train,Ẻo lả và xấu vãi . .,NEG,1
train,Thật sự thất vọng nếu IP7 y như vậy . Thà mua 6 hoặc 6s còn hơn .,NEG,1
train,nếu cứ lồi và kiểu dáng thế này thì tui đành chờ iphone 8 thôi .,NEG,1
train,sao vẫn thế nhở,NEG,1
train,Xài s 7edge suong hon,NEG,1
train,"Trước nghe thấy iphone mình cũng thích lắm , nhưng không đủ tiền mua , iphone trước kia hơn hẳn các dòng khác ở thiết kế , cảm ứng và màn hình đẹp tốt . Nhưng đến thời điểm iphone 5s , 6s không hiểu sao có tiền cũng không muốn nữa . Không nói đến những người yêu công nghệ họ mua về tìm hiểu vọc vạch nhé , còn đa số mua về chẳng biết để làm gì chỉ nghe với gọi giải quyết khâu oai là chính bởi họ có tiền họ có quyền thể hiện , con người VN khác các nước khác là ở chỗ đó . Giờ ra đường rút iphone ra bình thường quá , không bằng em V3 : D",NEG,1
train,Nhìn cũng được . Nhưng lối thiết kế quá cổ . TK xứng tầm cách đây 2 năm trước . Hiện giờ rất nhiều điện thoại thiết kế còn sang hơn nhiều . Và cấu hình màn hình vượt trội . Giờ mọi người dù đẳng cấp hay bình dân cũng chọn hết samsung,NEG,1
train,Xong ... . . xin tưởng nhớ đến apple cái gì cũng giống chỉ khác con số 7 . R.I.P.,NEG,1
train,"đang định lên con aiphone 7 mà nghe quảng cáo thiếu nhiều thứ quá chắc không mua , tưởng dùng camera kép , tưởng dùng dual pixel , tưởng dùng flash kép , tưởng bỏ home vậy lý , tưởng nhiều thứ nữa , vậy mà giá trên trời , hjc hjc",NEG,1
train,"Kg có chức năng chống nước thì làm sao cạnh tranh với ss , quá tệ , nếu con Steve Job thì sẽ khác",NEG,1
train,"Định lừa à ? IP7 có đột phá ngoại hình là hình trụ cơ mà ? Phải là cầm IP như điếu xì gà để liên lạc , lúc lướt Web và game thì vuốt phẳng ra sau đó lại cuốn lại bỏ túi",NEG,1
train,Thật sự thì ... hết ý tưởng .,NEG,1
train,nhìn thất vọng we !,NEG,1
train,Mặt kính cong đỉnh cao công nghệ thần thánh đâu rồi mà phải làm cái vỏ nhôm viền nhựa xấu như i Phone 6 thế kia ! ? !,NEG,1
train,"cứ cố làm thật mỏng , cơ mà camera lồi nhiều thế nhỉ",NEG,1
train,Trước giờ vẫn thế có hơn đâu !,NEG,1
train,"Nhìn cái camera lồi của SS ghét không chịu được , cạch mặt từ lúc em nó lồi lên đến giờ . Có ai như mình ko nhỉ ?",NEG,1
train,Nghĩ mới 4.1.2 k sao . Ai dè thế là đắp chăn rồi . Làm phần cứng chuối quá,NEG,1
train,máy nhật bản unlock toàn bị lỗi muti thôi,NEG,1
train,"chớ có mua mấy con này , đây là hàng sharp xuất sang thị trường trung quốc , chất lượng kém đi , mặc định máy nguyên bản thì rất đắt . Những máy được bán tại việt nam hiện nay đều đã được dựng lại vỏ . Máy đã sửa chữa hay chưa thì hên xui , nhưng gặp 1 tình trạng chung là pin rất kém .",NEG,1
train,"dùng sim ghép thì không dùng đc 3g.mất sóng thì tháo sim ra mồi sóng , nói chung quá củ chuối . trước em đã từng dùng con sharp 006sh trải qua sự khó chịu đó rồi , tháo ra tháo vào liên tục luôn . nó mà ngon được như sim ghép cho iphone thì lại ngon",NEG,1
train,"định lụm vài e iphone 5 softbank , au , hay docomo giá rẻ mà thấy sao khó unlock wá , sim ghép cũg k bằng quốc tế ... chán . . bên Nhật rẻ như cho ... nhìn họ bán mà chảy nước ... ực ực . .",NEG,1
train,"có ai đọc được tiếng nhật xem nó lên được 4 chưa nhỉ vì hiện tại ở 2.3 thấy cùi quá , pin thì siêu yếu",NEG,1
train,"Mình đang dùng con này thấy hay bị sut nguồn hoặc tự khởi động lại , sóng cũng không ổn đinh . Bạn muỗn xoá thì down chương trình Go Task manager về hoặc vào setting - Applications - manage applications để tắt .",NEG,1
